sku,name,description,category,subcategory,brand,size,shade,price,stock,weight,tags
PT0320A4,G-Ceram MF Dentine Powder - A4 - 200g,"G-CERAM MF Metal-Ceramic is a natural feldspathic porcelain powder, which is used to make metal sub-structured porcelain crowns and bridges, porcelain veneer and dental inlays-onlays.
Thanks to its modelling ease of use, G-CERAM MF is a reliable ceramic powder for veneering, especially recommended for laboratories whose priority is rapidity and accuracy.",Labside > Porcelain Powder,MF Dentine Powder,G-Ceram,200g,A4,,100,200g,"porcelain,powder,metal-ceramic,dental"
PT0420A4,G-Ceram MF Dentine Powder - A4 - 500g,"G-CERAM MF Metal-Ceramic is a natural feldspathic porcelain powder, which is used to make metal sub-structured porcelain crowns and bridges, porcelain veneer and dental inlays-onlays.
Thanks to its modelling ease of use, G-CERAM MF is a reliable ceramic powder for veneering, especially recommended for laboratories whose priority is rapidity and accuracy.",Labside > Porcelain Powder,MF Dentine Powder,G-Ceram,500g,A4,,100,500g,"porcelain,powder,metal-ceramic,dental"
PT0120B1,G-Ceram MF Dentine Powder - B1 - 50g,"G-CERAM MF Metal-Ceramic is a natural feldspathic porcelain powder, which is used to make metal sub-structured porcelain crowns and bridges, porcelain veneer and dental inlays-onlays.
Thanks to its modelling ease of use, G-CERAM MF is a reliable ceramic powder for veneering, especially recommended for laboratories whose priority is rapidity and accuracy.",Labside > Porcelain Powder,MF Dentine Powder,G-Ceram,50g,B1,,100,50g,"porcelain,powder,metal-ceramic,dental"
PT0220B1,G-Ceram MF Dentine Powder - B1 - 120g,"G-CERAM MF Metal-Ceramic is a natural feldspathic porcelain powder, which is used to make metal sub-structured porcelain crowns and bridges, porcelain veneer and dental inlays-onlays.
Thanks to its modelling ease of use, G-CERAM MF is a reliable ceramic powder for veneering, especially recommended for laboratories whose priority is rapidity and accuracy.",Labside > Porcelain Powder,MF Dentine Powder,G-Ceram,120g,B1,,100,120g,"porcelain,powder,metal-ceramic,dental"
PT0320B1,G-Ceram MF Dentine Powder - B1 - 200g,"G-CERAM MF Metal-Ceramic is a natural feldspathic porcelain powder, which is used to make metal sub-structured porcelain crowns and bridges, porcelain veneer and dental inlays-onlays.
Thanks to its modelling ease of use, G-CERAM MF is a reliable ceramic powder for veneering, especially recommended for laboratories whose priority is rapidity and accuracy.",Labside > Porcelain Powder,MF Dentine Powder,G-Ceram,200g,B1,,100,200g,"porcelain,powder,metal-ceramic,dental"
PT0420B1,G-Ceram MF Dentine Powder - B1 - 500g,"G-CERAM MF Metal-Ceramic is a natural feldspathic porcelain powder, which is used to make metal sub-structured porcelain crowns and bridges, porcelain veneer and dental inlays-onlays.
Thanks to its modelling ease of use, G-CERAM MF is a reliable ceramic powder for veneering, especially recommended for laboratories whose priority is rapidity and accuracy.",Labside > Porcelain Powder,MF Dentine Powder,G-Ceram,500g,B1,,100,500g,"porcelain,powder,metal-ceramic,dental"
PT0120B2,G-Ceram MF Dentine Powder - B2 - 50g,"G-CERAM MF Metal-Ceramic is a natural feldspathic porcelain powder, which is used to make metal sub-structured porcelain crowns and bridges, porcelain veneer and dental inlays-onlays.
Thanks to its modelling ease of use, G-CERAM MF is a reliable ceramic powder for veneering, especially recommended for laboratories whose priority is rapidity and accuracy.",Labside > Porcelain Powder,MF Dentine Powder,G-Ceram,50g,B2,,100,50g,"porcelain,powder,metal-ceramic,dental"
PT0220B2,G-Ceram MF Dentine Powder - B2 - 120g,"G-CERAM MF Metal-Ceramic is a natural feldspathic porcelain powder, which is used to make metal sub-structured porcelain crowns and bridges, porcelain veneer and dental inlays-onlays.
Thanks to its modelling ease of use, G-CERAM MF is a reliable ceramic powder for veneering, especially recommended for laboratories whose priority is rapidity and accuracy.",Labside > Porcelain Powder,MF Dentine Powder,G-Ceram,120g,B2,,100,120g,"porcelain,powder,metal-ceramic,dental"
PT0320B2,G-Ceram MF Dentine Powder - B2 - 200g,"G-CERAM MF Metal-Ceramic is a natural feldspathic porcelain powder, which is used to make metal sub-structured porcelain crowns and bridges, porcelain veneer and dental inlays-onlays.
Thanks to its modelling ease of use, G-CERAM MF is a reliable ceramic powder for veneering, especially recommended for laboratories whose priority is rapidity and accuracy.",Labside > Porcelain Powder,MF Dentine Powder,G-Ceram,200g,B2,,100,200g,"porcelain,powder,metal-ceramic,dental"
PT0420B2,G-Ceram MF Dentine Powder - B2 - 500g,"G-CERAM MF Metal-Ceramic is a natural feldspathic porcelain powder, which is used to make metal sub-structured porcelain crowns and bridges, porcelain veneer and dental inlays-onlays.
Thanks to its modelling ease of use, G-CERAM MF is a reliable ceramic powder for veneering, especially recommended for laboratories whose priority is rapidity and accuracy.",Labside > Porcelain Powder,MF Dentine Powder,G-Ceram,500g,B2,,100,500g,"porcelain,powder,metal-ceramic,dental"
PT0120B3,G-Ceram MF Dentine Powder - B3 - 50g,"G-CERAM MF Metal-Ceramic is a natural feldspathic porcelain powder, which is used to make metal sub-structured porcelain crowns and bridges, porcelain veneer and dental inlays-onlays.
Thanks to its modelling ease of use, G-CERAM MF is a reliable ceramic powder for veneering, especially recommended for laboratories whose priority is rapidity and accuracy.",Labside > Porcelain Powder,MF Dentine Powder,G-Ceram,50g,B3,,100,50g,"porcelain,powder,metal-ceramic,dental"
PT0220B3,G-Ceram MF Dentine Powder - B3 - 120g,"G-CERAM MF Metal-Ceramic is a natural feldspathic porcelain powder, which is used to make metal sub-structured porcelain crowns and bridges, porcelain veneer and dental inlays-onlays.
Thanks to its modelling ease of use, G-CERAM MF is a reliable ceramic powder for veneering, especially recommended for laboratories whose priority is rapidity and accuracy.",Labside > Porcelain Powder,MF Dentine Powder,G-Ceram,120g,B3,,100,120g,"porcelain,powder,metal-ceramic,dental"
PT0320B3,G-Ceram MF Dentine Powder - B3 - 200g,"G-CERAM MF Metal-Ceramic is a natural feldspathic porcelain powder, which is used to make metal sub-structured porcelain crowns and bridges, porcelain veneer and dental inlays-onlays.
Thanks to its modelling ease of use, G-CERAM MF is a reliable ceramic powder for veneering, especially recommended for laboratories whose priority is rapidity and accuracy.",Labside > Porcelain Powder,MF Dentine Powder,G-Ceram,200g,B3,,100,200g,"porcelain,powder,metal-ceramic,dental"
PT0420B3,G-Ceram MF Dentine Powder - B3 - 500g,"G-CERAM MF Metal-Ceramic is a natural feldspathic porcelain powder, which is used to make metal sub-structured porcelain crowns and bridges, porcelain veneer and dental inlays-onlays.
Thanks to its modelling ease of use, G-CERAM MF is a reliable ceramic powder for veneering, especially recommended for laboratories whose priority is rapidity and accuracy.",Labside > Porcelain Powder,MF Dentine Powder,G-Ceram,500g,B3,,100,500g,"porcelain,powder,metal-ceramic,dental"
PT0120B4,G-Ceram MF Dentine Powder - B4 - 50g,"G-CERAM MF Metal-Ceramic is a natural feldspathic porcelain powder, which is used to make metal sub-structured porcelain crowns and bridges, porcelain veneer and dental inlays-onlays.
Thanks to its modelling ease of use, G-CERAM MF is a reliable ceramic powder for veneering, especially recommended for laboratories whose priority is rapidity and accuracy.",Labside > Porcelain Powder,MF Dentine Powder,G-Ceram,50g,B4,,100,50g,"porcelain,powder,metal-ceramic,dental"
PT0220B4,G-Ceram MF Dentine Powder - B4 - 120g,"G-CERAM MF Metal-Ceramic is a natural feldspathic porcelain powder, which is used to make metal sub-structured porcelain crowns and bridges, porcelain veneer and dental inlays-onlays.
Thanks to its modelling ease of use, G-CERAM MF is a reliable ceramic powder for veneering, especially recommended for laboratories whose priority is rapidity and accuracy.",Labside > Porcelain Powder,MF Dentine Powder,G-Ceram,120g,B4,,100,120g,"porcelain,powder,metal-ceramic,dental"
PT0320B4,G-Ceram MF Dentine Powder - B4 - 200g,"G-CERAM MF Metal-Ceramic is a natural feldspathic porcelain powder, which is used to make metal sub-structured porcelain crowns and bridges, porcelain veneer and dental inlays-onlays.
Thanks to its modelling ease of use, G-CERAM MF is a reliable ceramic powder for veneering, especially recommended for laboratories whose priority is rapidity and accuracy.",Labside > Porcelain Powder,MF Dentine Powder,G-Ceram,200g,B4,,100,200g,"porcelain,powder,metal-ceramic,dental"
PT0420B4,G-Ceram MF Dentine Powder - B4 - 500g,"G-CERAM MF Metal-Ceramic is a natural feldspathic porcelain powder, which is used to make metal sub-structured porcelain crowns and bridges, porcelain veneer and dental inlays-onlays.
Thanks to its modelling ease of use, G-CERAM MF is a reliable ceramic powder for veneering, especially recommended for laboratories whose priority is rapidity and accuracy.",Labside > Porcelain Powder,MF Dentine Powder,G-Ceram,500g,B4,,100,500g,"porcelain,powder,metal-ceramic,dental"
PT0120C1,G-Ceram MF Dentine Powder - C1 - 50g,"G-CERAM MF Metal-Ceramic is a natural feldspathic porcelain powder, which is used to make metal sub-structured porcelain crowns and bridges, porcelain veneer and dental inlays-onlays.
Thanks to its modelling ease of use, G-CERAM MF is a reliable ceramic powder for veneering, especially recommended for laboratories whose priority is rapidity and accuracy.",Labside > Porcelain Powder,MF Dentine Powder,G-Ceram,50g,C1,,100,50g,"porcelain,powder,metal-ceramic,dental"
PT0220C1,G-Ceram MF Dentine Powder - C1 - 120g,"G-CERAM MF Metal-Ceramic is a natural feldspathic porcelain powder, which is used to make metal sub-structured porcelain crowns and bridges, porcelain veneer and dental inlays-onlays.
Thanks to its modelling ease of use, G-CERAM MF is a reliable ceramic powder for veneering, especially recommended for laboratories whose priority is rapidity and accuracy.",Labside > Porcelain Powder,MF Dentine Powder,G-Ceram,120g,C1,,100,120g,"porcelain,powder,metal-ceramic,dental"
PT0320C1,G-Ceram MF Dentine Powder - C1 - 200g,"G-CERAM MF Metal-Ceramic is a natural feldspathic porcelain powder, which is used to make metal sub-structured porcelain crowns and bridges, porcelain veneer and dental inlays-onlays.
Thanks to its modelling ease of use, G-CERAM MF is a reliable ceramic powder for veneering, especially recommended for laboratories whose priority is rapidity and accuracy.",Labside > Porcelain Powder,MF Dentine Powder,G-Ceram,200g,C1,,100,200g,"porcelain,powder,metal-ceramic,dental"
PT0420C1,G-Ceram MF Dentine Powder - C1 - 500g,"G-CERAM MF Metal-Ceramic is a natural feldspathic porcelain powder, which is used to make metal sub-structured porcelain crowns and bridges, porcelain veneer and dental inlays-onlays.
Thanks to its modelling ease of use, G-CERAM MF is a reliable ceramic powder for veneering, especially recommended for laboratories whose priority is rapidity and accuracy.",Labside > Porcelain Powder,MF Dentine Powder,G-Ceram,500g,C1,,100,500g,"porcelain,powder,metal-ceramic,dental"
PT0120C2,G-Ceram MF Dentine Powder - C2 - 50g,"G-CERAM MF Metal-Ceramic is a natural feldspathic porcelain powder, which is used to make metal sub-structured porcelain crowns and bridges, porcelain veneer and dental inlays-onlays.
Thanks to its modelling ease of use, G-CERAM MF is a reliable ceramic powder for veneering, especially recommended for laboratories whose priority is rapidity and accuracy.",Labside > Porcelain Powder,MF Dentine Powder,G-Ceram,50g,C2,,100,50g,"porcelain,powder,metal-ceramic,dental"
PT0220C2,G-Ceram MF Dentine Powder - C2 - 120g,"G-CERAM MF Metal-Ceramic is a natural feldspathic porcelain powder, which is used to make metal sub-structured porcelain crowns and bridges, porcelain veneer and dental inlays-onlays.
Thanks to its modelling ease of use, G-CERAM MF is a reliable ceramic powder for veneering, especially recommended for laboratories whose priority is rapidity and accuracy.",Labside > Porcelain Powder,MF Dentine Powder,G-Ceram,120g,C2,,100,120g,"porcelain,powder,metal-ceramic,dental"
PT0320C2,G-Ceram MF Dentine Powder - C2 - 200g,"G-CERAM MF Metal-Ceramic is a natural feldspathic porcelain powder, which is used to make metal sub-structured porcelain crowns and bridges, porcelain veneer and dental inlays-onlays.
Thanks to its modelling ease of use, G-CERAM MF is a reliable ceramic powder for veneering, especially recommended for laboratories whose priority is rapidity and accuracy.",Labside > Porcelain Powder,MF Dentine Powder,G-Ceram,200g,C2,,100,200g,"porcelain,powder,metal-ceramic,dental"
PT0420C2,G-Ceram MF Dentine Powder - C2 - 500g,"G-CERAM MF Metal-Ceramic is a natural feldspathic porcelain powder, which is used to make metal sub-structured porcelain crowns and bridges, porcelain veneer and dental inlays-onlays.
Thanks to its modelling ease of use, G-CERAM MF is a reliable ceramic powder for veneering, especially recommended for laboratories whose priority is rapidity and accuracy.",Labside > Porcelain Powder,MF Dentine Powder,G-Ceram,500g,C2,,100,500g,"porcelain,powder,metal-ceramic,dental"
PT0120C3,G-Ceram MF Dentine Powder - C3 - 50g,"G-CERAM MF Metal-Ceramic is a natural feldspathic porcelain powder, which is used to make metal sub-structured porcelain crowns and bridges, porcelain veneer and dental inlays-onlays.
Thanks to its modelling ease of use, G-CERAM MF is a reliable ceramic powder for veneering, especially recommended for laboratories whose priority is rapidity and accuracy.",Labside > Porcelain Powder,MF Dentine Powder,G-Ceram,50g,C3,,100,50g,"porcelain,powder,metal-ceramic,dental"
PT0220C3,G-Ceram MF Dentine Powder - C3 - 120g,"G-CERAM MF Metal-Ceramic is a natural feldspathic porcelain powder, which is used to make metal sub-structured porcelain crowns and bridges, porcelain veneer and dental inlays-onlays.
Thanks to its modelling ease of use, G-CERAM MF is a reliable ceramic powder for veneering, especially recommended for laboratories whose priority is rapidity and accuracy.",Labside > Porcelain Powder,MF Dentine Powder,G-Ceram,120g,C3,,100,120g,"porcelain,powder,metal-ceramic,dental"
PT0320C3,G-Ceram MF Dentine Powder - C3 - 200g,"G-CERAM MF Metal-Ceramic is a natural feldspathic porcelain powder, which is used to make metal sub-structured porcelain crowns and bridges, porcelain veneer and dental inlays-onlays.
Thanks to its modelling ease of use, G-CERAM MF is a reliable ceramic powder for veneering, especially recommended for laboratories whose priority is rapidity and accuracy.",Labside > Porcelain Powder,MF Dentine Powder,G-Ceram,200g,C3,,100,200g,"porcelain,powder,metal-ceramic,dental"
